,postcode,bedrooms,main_type,second_level_type,footprint_area_sqm,abshmin,absh2,abshmax,relh2,relhmax,internal_floor_area_sqm,chain_1_hash
4503,SW11 6RA,5,HSE,TERR,78.96172,17.0,23.2,26.4,6.2,9.4,170.0,c1d62deb6c47a75db75d269bc97c4c61
4504,SW11 6RA,5,HSE,TERR,67.27335,16.9,22.7,25.5,5.8,8.6,177.0,c1d62deb6c47a75db75d269bc97c4c61
4505,SW11 5PA,2,FLA,CNV,63.995,19.3,26.6,29.0,7.3,9.7,83.0,5ae4cbdfd2dcd79df7e7d11aeea99d12
4506,SW11 2JZ,4,FLA,BLK,105.10499,8.3,17.5,22.3,9.2,14.0,82.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4507,SW11 6RA,5,HSE,TERR,77.38895,16.6,21.6,25.4,5.0,8.8,195.0,c1d62deb6c47a75db75d269bc97c4c61
4508,SW11 5PA,2,FLA,CNV,60.92875,19.3,26.7,29.3,7.4,10.0,81.0,5ae4cbdfd2dcd79df7e7d11aeea99d12
4509,SW11 3NP,3,FLA,CNV,65.08749,4.6,15.2,17.1,10.6,12.5,83.0,e24be1bf1ab382abad236fe3df224d4a
4510,SW11 1QB,2,FLA,CNV,80.08588,13.2,21.1,24.0,7.9,10.8,55.0,0270cc4b8fd306f25260b04897e6041f
4511,SW11 2JZ,3,FLA,BLK,105.10499,8.3,17.5,22.3,9.2,14.0,81.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4512,SW11 1QB,1,FLA,CNV,61.62446,13.5,21.7,24.2,8.2,10.7,51.0,0270cc4b8fd306f25260b04897e6041f
4513,SW11 6RA,5,HSE,TERR,60.654,15.7,21.2,23.9,5.5,8.2,179.0,c1d62deb6c47a75db75d269bc97c4c61
4514,SW11 6RA,6,HSE,TERR,58.30624,15.5,21.0,23.8,5.5,8.3,157.0,c1d62deb6c47a75db75d269bc97c4c61
4515,SW11 3NP,3,FLA,CNV,43.1075,4.6,16.3,17.1,11.7,12.5,82.0,e24be1bf1ab382abad236fe3df224d4a
4516,SW11 1QB,2,FLA,CNV,60.00626,9.2,14.9,19.3,5.7,10.1,78.0,c3a6db321feba2e0733e84e875f0c3f0
4517,SW11 6RA,5,HSE,TERR,75.90244,15.2,20.4,22.8,5.2,7.6,170.0,c1d62deb6c47a75db75d269bc97c4c61
4518,SW11 5PB,4,HSE,TERR,72.22002,19.0,25.7,29.0,6.7,10.0,144.0,91fdd07c256aa81d10abb9e1ba0ce9d4
4519,SW11 6RA,4,HSE,TERR,73.90717,15.0,20.3,22.7,5.3,7.7,145.0,c1d62deb6c47a75db75d269bc97c4c61
4520,SW11 3NP,3,FLA,CNV,40.55999,4.5,15.6,17.1,11.1,12.6,83.0,5467caf85e30919c2360a2e0f9348137
4521,SW11 6RA,4,HSE,TERR,57.93075,18.3,26.0,28.5,7.7,10.2,160.0,c1d62deb6c47a75db75d269bc97c4c61
4522,SW11 5PB,4,HSE,TERR,62.0056,19.7,26.9,29.4,7.2,9.7,137.0,5089b036aea55e5dd3f349ff8c205f68
4523,SW11 6RA,6,HSE,TERR,69.45259,14.7,18.8,23.4,4.1,8.7,238.0,c1d62deb6c47a75db75d269bc97c4c61
4524,SW11 2LA,1,HSE,TERR,106.61626,12.7,22.9,27.0,10.2,14.3,81.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4525,SW11 1QB,2,FLA,CNV,60.48499,9.3,15.0,19.3,5.7,10.0,48.0,c3a6db321feba2e0733e84e875f0c3f0
4526,SW11 5PB,4,HSE,TERR,65.545,19.8,25.5,29.4,5.7,9.6,134.0,5089b036aea55e5dd3f349ff8c205f68
4527,SW11 2LA,4,HSE,TERR,110.08124,13.0,22.9,27.5,9.9,14.5,87.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4528,SW11 5PB,4,HSE,TERR,77.94938,19.8,26.2,29.8,6.4,10.0,136.0,5089b036aea55e5dd3f349ff8c205f68
4529,SW11 6RA,5,HSE,TERR,83.17515,14.4,21.1,22.3,6.7,7.9,203.0,c1d62deb6c47a75db75d269bc97c4c61
4530,SW11 1QB,1,FLA,CNV,64.70447,10.6,17.5,20.5,6.9,9.9,55.0,c3a6db321feba2e0733e84e875f0c3f0
4531,SW11 5PB,2,FLA,CNV,79.7938,18.0,24.2,28.8,6.2,10.8,73.0,77a7ff1f34443e17dba5a196fc8ea361
4532,SW11 2LA,3,HSE,TERR,106.6225,13.8,23.3,27.3,9.5,13.5,82.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4533,SW11 5PB,2,HSE,TERR,59.89088,19.4,26.3,28.7,6.9,9.3,84.0,91fdd07c256aa81d10abb9e1ba0ce9d4
4534,SW11 2LA,3,HSE,TERR,108.93999,14.3,23.7,27.5,9.4,13.2,79.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4535,SW11 5PB,2,FLA,CNV,77.98888,19.2,26.1,28.8,6.9,9.6,72.0,91fdd07c256aa81d10abb9e1ba0ce9d4
4536,SW11 6RA,1,HSE,TERR,60.9775,18.1,25.1,29.0,7.0,10.9,,c1d62deb6c47a75db75d269bc97c4c61
4537,SW11 2LA,3,HSE,TERR,106.27874,15.2,21.6,28.1,6.4,12.9,95.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4538,SW11 6RA,3,FLA,CNV,66.68444,14.9,20.1,22.6,5.2,7.7,97.0,c1d62deb6c47a75db75d269bc97c4c61
4539,SW11 2LA,3,HSE,TERR,124.95249,15.6,26.0,29.7,10.4,14.1,95.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4540,SW11 2LA,2,HSE,TERR,120.36125,16.0,25.8,30.0,9.8,14.0,83.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4541,SW11 3NP,3,FLA,CNV,47.31,4.5,13.9,16.8,9.4,12.3,88.0,5467caf85e30919c2360a2e0f9348137
4542,SW11 3NP,3,FLA,CNV,44.9625,4.4,14.9,16.1,10.5,11.7,79.0,5467caf85e30919c2360a2e0f9348137
4543,SW11 5PD,5,FLA,CNV,65.13,17.3,23.3,27.1,6.0,9.8,206.0,77a7ff1f34443e17dba5a196fc8ea361
4544,SW11 3NP,4,FLA,CNV,73.85001,4.3,15.0,15.9,10.7,11.6,118.0,5088a5c74dbcf1add038700658be19c2
4545,SW11 3NP,3,FLA,CNV,47.785,4.4,14.0,16.2,9.6,11.8,80.0,5467caf85e30919c2360a2e0f9348137
4546,SW11 3NP,3,FLA,CNV,44.9625,4.4,14.9,16.1,10.5,11.7,80.0,5467caf85e30919c2360a2e0f9348137
4547,SW11 6RA,3,FLA,CNV,77.46508,14.2,19.5,22.1,5.3,7.9,92.0,c1d62deb6c47a75db75d269bc97c4c61
4548,SW11 3NP,3,FLA,CNV,39.7425,4.4,14.8,16.2,10.4,11.8,77.0,5088a5c74dbcf1add038700658be19c2
4549,SW11 3NP,2,FLA,CNV,38.86875,4.4,14.6,16.0,10.2,11.6,84.0,5088a5c74dbcf1add038700658be19c2
4550,SW11 3NP,3,FLA,CNV,73.85001,4.3,15.0,15.9,10.7,11.6,101.0,5088a5c74dbcf1add038700658be19c2
4551,SW11 2LA,2,FLA,CNV,113.21625,16.5,25.6,31.1,9.1,14.6,89.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4552,SW11 5PD,5,HSE,TERR,65.0956,17.9,25.4,28.0,7.5,10.1,164.0,77a7ff1f34443e17dba5a196fc8ea361
4553,SW11 6RB,3,HSE,TERR,78.33391,17.8,24.0,27.2,6.2,9.4,136.0,d2349ae928ca2b6a798824014855f789
4554,SW11 3NP,0,FLA,CNV,44.25,4.6,16.3,17.1,11.7,12.5,79.0,e24be1bf1ab382abad236fe3df224d4a
4555,SW11 3NP,4,FLA,BLK,265.315,4.3,12.5,15.7,8.2,11.4,94.0,5088a5c74dbcf1add038700658be19c2
4556,SW11 3NP,4,FLA,BLK,265.315,4.3,12.5,15.7,8.2,11.4,100.0,5088a5c74dbcf1add038700658be19c2
4557,SW11 5PD,4,HSE,TERR,86.34382,17.3,23.7,26.4,6.4,9.1,161.0,77a7ff1f34443e17dba5a196fc8ea361
4558,SW11 6RB,2,HSE,TERR,81.11031,17.4,23.7,26.0,6.3,8.6,62.0,d2349ae928ca2b6a798824014855f789
4559,SW11 2LA,2,FLA,BLK,102.90626,14.5,21.6,28.7,7.1,14.2,77.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4560,SW11 5PD,5,HSE,TERR,74.51213,17.3,23.5,26.2,6.2,8.9,167.0,77a7ff1f34443e17dba5a196fc8ea361
4561,SW11 5PD,5,HSE,TERR,73.80915,17.3,24.0,26.7,6.7,9.4,168.0,77a7ff1f34443e17dba5a196fc8ea361
4562,SW11 3NP,3,FLA,BLK,265.315,4.3,12.5,15.7,8.2,11.4,95.0,5088a5c74dbcf1add038700658be19c2
4563,SW11 5PD,2,HSE,TERR,74.38895,17.4,22.9,26.8,5.5,9.4,57.0,77a7ff1f34443e17dba5a196fc8ea361
4564,SW11 3NP,3,FLA,BLK,265.315,4.3,12.5,15.7,8.2,11.4,99.0,5088a5c74dbcf1add038700658be19c2
4565,SW11 6RB,1,HSE,TERR,65.42999,16.9,22.5,26.2,5.6,9.3,,d2349ae928ca2b6a798824014855f789
4566,SW11 5PD,2,FLA,CNV,79.7938,18.0,24.2,28.8,6.2,10.8,86.0,77a7ff1f34443e17dba5a196fc8ea361
4567,SW11 6RB,5,HSE,TERR,75.07899,16.7,21.0,25.5,4.3,8.8,163.0,d2349ae928ca2b6a798824014855f789
4568,SW11 3NP,3,FLA,CNV,57.98125,4.6,15.6,17.1,11.0,12.5,78.0,5467caf85e30919c2360a2e0f9348137
4569,SW11 5PD,2,FLA,CNV,71.2425,17.6,23.2,27.9,5.6,10.3,67.0,77a7ff1f34443e17dba5a196fc8ea361
4570,SW11 6RB,2,FLA,CNV,81.19193,16.6,22.4,25.0,5.8,8.4,85.0,d2349ae928ca2b6a798824014855f789
4571,SW11 3NP,2,FLA,CNV,41.58624,4.5,16.2,17.0,11.7,12.5,80.0,5467caf85e30919c2360a2e0f9348137
4572,SW11 2LA,3,FLA,BLK,102.90626,14.5,21.6,28.7,7.1,14.2,76.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4573,SW11 3NP,2,FLA,CNV,40.55999,4.5,15.6,17.1,11.1,12.6,79.0,5467caf85e30919c2360a2e0f9348137
4574,SW11 5PD,3,FLA,CNV,62.17,17.6,24.8,27.5,7.2,9.9,87.0,77a7ff1f34443e17dba5a196fc8ea361
4575,SW11 6RB,4,HSE,TERR,56.65839,16.1,22.9,24.9,6.8,8.8,145.0,d2349ae928ca2b6a798824014855f789
4576,SW11 3NP,3,FLA,CNV,43.5725,4.4,15.2,16.2,10.8,11.8,80.0,5088a5c74dbcf1add038700658be19c2
4577,SW11 5PD,2,FLA,CNV,79.7938,18.0,24.2,28.8,6.2,10.8,73.0,77a7ff1f34443e17dba5a196fc8ea361
4578,SW11 6RB,3,FLA,CNV,66.85874,15.7,20.5,24.4,4.8,8.7,,d2349ae928ca2b6a798824014855f789
4579,SW11 5PD,4,FLA,CNV,65.13,17.3,23.3,27.1,6.0,9.8,171.0,77a7ff1f34443e17dba5a196fc8ea361
4580,SW11 4HA,2,FLA,BLK,333.59251,4.3,19.5,24.3,15.2,20.0,77.0,557757246b92f43d43897cd4c440a206
4581,SW11 4HA,1,FLA,BLK,333.59251,4.3,19.5,24.3,15.2,20.0,54.0,557757246b92f43d43897cd4c440a206
4582,SW11 2LA,4,FLA,BLK,102.90626,14.5,21.6,28.7,7.1,14.2,114.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4583,SW11 4HA,1,FLA,BLK,333.59251,4.3,19.5,24.3,15.2,20.0,48.0,557757246b92f43d43897cd4c440a206
4584,SW11 6RB,5,HSE,TERR,69.31132,14.9,20.3,22.3,5.4,7.4,173.0,d2349ae928ca2b6a798824014855f789
4585,SW11 3NQ,2,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,55.0,
4586,SW11 5PE,4,HSE,TERR,71.08025,17.0,24.1,27.0,7.1,10.0,137.0,13940b37688343de2f7cb973fe5538da
4587,SW11 6RB,4,HSE,TERR,60.61574,14.8,20.0,22.1,5.2,7.3,131.0,d2349ae928ca2b6a798824014855f789
4588,SW11 5PE,4,HSE,TERR,62.2444,17.1,24.3,27.6,7.2,10.5,136.0,13940b37688343de2f7cb973fe5538da
4589,SW11 2LA,3,FLA,BLK,102.90626,14.5,21.6,28.7,7.1,14.2,90.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4590,SW11 4HA,1,FLA,BLK,333.59251,4.3,19.5,24.3,15.2,20.0,56.0,557757246b92f43d43897cd4c440a206
4591,SW11 5PE,5,HSE,TERR,71.5626,17.4,24.0,28.1,6.6,10.7,164.0,13940b37688343de2f7cb973fe5538da
4592,SW11 2LA,1,FLA,CNV,120.02625,16.2,25.3,30.1,9.1,13.9,49.0,6a1eb4ce19221dbbf3f4d01324bd0d89
4593,SW11 6RB,2,FLA,CNV,65.61511,15.5,21.0,24.6,5.5,9.1,55.0,d2349ae928ca2b6a798824014855f789
4594,SW11 4HA,3,FLA,BLK,344.0475,4.3,19.1,24.9,14.8,20.6,136.0,557757246b92f43d43897cd4c440a206
4595,SW11 6RB,3,FLA,CNV,65.61511,15.5,21.0,24.6,5.5,9.1,99.0,d2349ae928ca2b6a798824014855f789
4596,SW11 6RB,2,FLA,CNV,66.85874,15.7,20.5,24.4,4.8,8.7,57.0,d2349ae928ca2b6a798824014855f789
4597,SW11 5PE,5,HSE,TERR,58.34,17.8,25.8,28.1,8.0,10.3,164.0,13940b37688343de2f7cb973fe5538da
4598,SW11 4HA,3,FLA,BLK,344.0475,4.3,19.1,24.9,14.8,20.6,141.0,557757246b92f43d43897cd4c440a206
4599,SW11 6RB,2,FLA,CNV,81.19193,16.6,22.4,25.0,5.8,8.4,74.0,d2349ae928ca2b6a798824014855f789
4600,SW11 1QD,3,FLA,CNV,94.95908,10.5,19.0,22.6,8.5,12.1,74.0,99e61736f337e2d333b4bef8a9a80940
4601,SW11 6RB,5,HSE,TERR,71.04448,18.2,24.5,28.6,6.3,10.4,154.0,d2349ae928ca2b6a798824014855f789
4602,SW11 3NQ,1,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,45.0,
4603,SW11 5PE,3,HSE,TERR,39.7125,18.5,24.8,27.1,6.3,8.6,110.0,40131a1e275c888ce406e5eafb42c6b7
4604,SW11 6RB,2,FLA,CNV,78.12255,17.5,24.0,27.4,6.5,9.9,60.0,d2349ae928ca2b6a798824014855f789
4605,SW11 5PE,4,HSE,TERR,72.4371,16.6,23.0,26.3,6.4,9.7,142.0,13940b37688343de2f7cb973fe5538da
4606,SW11 4HA,3,FLA,BLK,333.59251,4.3,19.5,24.3,15.2,20.0,135.0,557757246b92f43d43897cd4c440a206
4607,SW11 1QD,3,FLA,CNV,66.893,10.6,20.2,23.2,9.6,12.6,61.0,99e61736f337e2d333b4bef8a9a80940
4608,SW11 2LB,2,FLA,BLK,88.13451,3.4,12.5,14.1,9.1,10.7,58.0,
4609,SW11 2LB,2,FLA,CNV,84.73874,3.5,11.7,15.3,8.2,11.8,80.0,a12de020a0ebe5762fdc5ab300b9580a
4610,SW11 5PE,3,HSE,TERR,62.7643,18.8,24.7,28.9,5.9,10.1,118.0,40131a1e275c888ce406e5eafb42c6b7
4611,SW11 1QD,1,FLA,CNV,69.7909,11.2,21.4,22.9,10.2,11.7,124.0,99e61736f337e2d333b4bef8a9a80940
4612,SW11 5PE,4,HSE,TERR,73.10356,18.9,26.3,29.1,7.4,10.2,139.0,40131a1e275c888ce406e5eafb42c6b7
4613,SW11 2LB,2,FLA,BLK,59.02874,3.4,9.6,13.6,6.2,10.2,73.0,
4614,SW11 3NQ,2,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,59.0,
4615,SW11 2LB,2,FLA,CNV,92.03126,3.5,12.1,14.0,8.6,10.5,81.0,a12de020a0ebe5762fdc5ab300b9580a
4616,SW11 1QD,2,FLA,CNV,59.85568,8.7,14.9,19.2,6.2,10.5,48.0,99e61736f337e2d333b4bef8a9a80940
4617,SW11 4HA,3,FLA,BLK,333.59251,4.3,19.5,24.3,15.2,20.0,135.0,557757246b92f43d43897cd4c440a206
4618,SW11 2LB,3,FLA,CNV,92.03126,3.5,12.1,14.0,8.6,10.5,85.0,a12de020a0ebe5762fdc5ab300b9580a
4619,SW11 3NQ,1,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,46.0,
4620,SW11 6RB,2,FLA,CNV,82.34852,14.2,18.9,21.4,4.7,7.2,88.0,d2349ae928ca2b6a798824014855f789
4621,SW11 4HA,3,FLA,BLK,344.0475,4.3,19.1,24.9,14.8,20.6,133.0,557757246b92f43d43897cd4c440a206
4622,SW11 5PE,2,FLA,CNV,75.18881,17.2,24.7,27.5,7.5,10.3,87.0,13940b37688343de2f7cb973fe5538da
4623,SW11 3NQ,2,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,57.0,
4624,SW11 4HA,3,FLA,BLK,344.0475,4.3,19.1,24.9,14.8,20.6,137.0,557757246b92f43d43897cd4c440a206
4625,SW11 2LB,2,FLA,CNV,84.73874,3.5,11.7,15.3,8.2,11.8,80.0,a12de020a0ebe5762fdc5ab300b9580a
4626,SW11 3NQ,2,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,61.0,
4627,SW11 2LB,3,HSE,TERR,47.55125,3.3,8.9,11.9,5.6,8.6,101.0,906ff2c3a10c051b4d68e8012bb97531
4628,SW11 2LB,2,FLA,BLK,151.83,3.3,11.0,14.0,7.7,10.7,47.0,906ff2c3a10c051b4d68e8012bb97531
4629,SW11 2LB,3,HSE,TERR,48.3675,3.4,10.1,13.2,6.7,9.8,86.0,c14d5da17a6963e99f52f1ad638d6513
4630,SW11 4HG,4,FLA,BLK,278.13998,3.5,19.4,23.8,15.9,20.3,100.0,8eb77ada2993baf104883dec303d3490
4631,SW11 5PF,4,HSE,TERR,68.96644,16.3,23.0,26.4,6.7,10.1,146.0,ca40a4873d0f5c8b4af19917c59fa5f1
4632,SW11 4HG,3,FLA,BLK,278.13998,3.5,19.4,23.8,15.9,20.3,115.0,8eb77ada2993baf104883dec303d3490
4633,SW11 4HG,3,FLA,BLK,278.13998,3.5,19.4,23.8,15.9,20.3,142.0,8eb77ada2993baf104883dec303d3490
4634,SW11 5PF,4,HSE,TERR,64.26762,16.4,24.1,27.2,7.7,10.8,146.0,ca40a4873d0f5c8b4af19917c59fa5f1
4635,SW11 2LD,1,FLA,BLK,7.3975,3.4,11.9,15.2,8.5,11.8,45.0,
4636,SW11 2LD,1,FLA,BLK,7.3975,3.4,11.9,15.2,8.5,11.8,49.0,
4637,SW11 2LD,1,FLA,BLK,7.3975,3.4,11.9,15.2,8.5,11.8,47.0,
4638,SW11 4HG,3,FLA,BLK,278.13998,3.5,19.4,23.8,15.9,20.3,115.0,8eb77ada2993baf104883dec303d3490
4639,SW11 2LD,1,FLA,BLK,7.3975,3.4,11.9,15.2,8.5,11.8,48.0,
4640,SW11 4HG,3,FLA,BLK,278.13998,3.5,19.4,23.8,15.9,20.3,121.0,8eb77ada2993baf104883dec303d3490
4641,SW11 4HG,2,FLA,BLK,222.2175,3.4,20.3,23.7,16.9,20.3,81.0,8eb77ada2993baf104883dec303d3490
4642,SW11 3NQ,0,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,52.0,
4643,SW11 5PF,3,HSE,TERR,67.16645,16.9,24.5,26.1,7.6,9.2,137.0,542fe23cbcce4ae652c2a18f446bac52
4644,SW11 4HG,4,FLA,BLK,278.13998,3.5,19.4,23.8,15.9,20.3,114.0,8eb77ada2993baf104883dec303d3490
4645,SW11 5PF,3,HSE,TERR,40.94625,17.2,24.0,26.3,6.8,9.1,84.0,18308df6bddb30b50f25edcae5fd8563
4646,SW11 5PF,2,HSE,TERR,43.0575,17.3,24.3,26.2,7.0,8.9,74.0,18308df6bddb30b50f25edcae5fd8563
4647,SW11 4HG,2,FLA,BLK,222.2175,3.4,20.3,23.7,16.9,20.3,39.0,8eb77ada2993baf104883dec303d3490
4648,SW11 2LD,1,FLA,BLK,7.3975,3.4,11.9,15.2,8.5,11.8,43.0,
4649,SW11 5PF,4,HSE,TERR,70.59061,17.4,25.6,28.8,8.2,11.4,154.0,8b71755b7012c84789f6d38e50eb5719
4650,SW11 3NQ,2,FLA,BLK,240.1575,4.4,58.8,64.5,54.4,60.1,58.0,
4651,SW11 5PF,4,HSE,TERR,61.3438,17.5,25.5,28.5,8.0,11.0,135.0,8b71755b7012c84789f6d38e50eb5719
4652,SW11 2LE,3,HSE,TERR,64.27501,3.3,10.1,13.8,6.8,10.5,100.0,e3178128d92457c009a25ad0cb0cedb3
4653,SW11 6RH,3,HSE,TERR,72.85017,14.5,19.1,21.2,4.6,6.7,109.0,a6f941211797a83079dde9995b80d4c3
4654,SW11 4HH,4,HSE,TERR,93.28538,3.6,11.6,14.6,8.0,11.0,177.0,90b5cd12430faa2f8e577034e3edbbdd
4655,SW11 2LE,2,FLA,CNV,83.6445,3.6,10.6,15.6,7.0,12.0,79.0,
4656,SW11 4HH,1,HSE,TERR,95.18817,3.5,9.0,10.9,5.5,7.4,198.0,90b5cd12430faa2f8e577034e3edbbdd
4657,SW11 6RH,3,HSE,TERR,53.82125,15.1,20.0,21.8,4.9,6.7,96.0,d473fa35184a2de3908a333ef7536daa
4658,SW11 2LE,4,HSE,TERR,42.0725,3.6,11.7,13.8,8.1,10.2,113.0,38919aded987551a172fdd5298352b22
4659,SW11 4HH,0,HSE,TERR,92.4744,3.5,13.4,12.4,9.9,8.9,182.0,90b5cd12430faa2f8e577034e3edbbdd
4660,SW11 5PF,4,HSE,TERR,67.67837,17.8,26.2,28.6,8.4,10.8,121.0,8b71755b7012c84789f6d38e50eb5719
4661,SW11 1QE,3,FLA,CNV,77.87986,8.9,17.2,21.6,8.3,12.7,113.0,99e61736f337e2d333b4bef8a9a80940
4662,SW11 2LE,3,HSE,TERR,44.82374,3.5,9.3,13.9,5.8,10.4,103.0,38919aded987551a172fdd5298352b22
4663,SW11 4HH,6,HSE,TERR,115.9498,3.5,12.0,14.2,8.5,10.7,344.0,90b5cd12430faa2f8e577034e3edbbdd
4664,SW11 4HH,4,HSE,TERR,96.8676,3.5,11.4,14.7,7.9,11.2,247.0,1596f14f7229745b481f357efa503003
4665,SW11 2LE,1,FLA,BLK,10.50624,3.5,12.9,15.4,9.4,11.9,74.0,
4666,SW11 4HH,4,HSE,TERR,101.30208,3.6,11.2,11.9,7.6,8.3,183.0,1596f14f7229745b481f357efa503003
4667,SW11 1QE,2,FLA,CNV,81.6423,9.1,16.0,21.6,6.9,12.5,49.0,99e61736f337e2d333b4bef8a9a80940
4668,SW11 2LE,1,FLA,BLK,10.50624,3.5,12.9,15.4,9.4,11.9,74.0,
